Purchase Type Group,Purchased By,Sales Total Inc VAT,Sales Total EX VAT,VAT on VATQ Sale,Sale Type Group,Stock Number,Registration,Supplier Name,Customer PostCode,Sale Date,Purchase Price,Make,Model,Description,BodyStyle,Days In Stock,Sales Executive,Customer Name,Chassis Number,Date of Registration,Colour,Purchase Date,Mileage,Road Fund Licence Cost,CherishedFee,ReconCosts
Margin Scheme Vehicles,PUR00003,34500.0,34500.0,0.0,Margin Scheme Vehicles,S00059,REG01147,SUP00130,POST00507,12/05/2025 00:00,36960.0,BMW,X5,X5 3.0 30d M Sport 5dr Automatic Diesel ,SUV,94,EXEC00020,Customer00618,CHS00641,27/09/2019 00:00,Carbon Black,07/02/2025 00:00,64520.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,37750.0,37750.0,0.0,Margin Scheme Vehicles,S00087,REG01206,SUP00046,POST00776,12/05/2025 00:00,36000.0,Mercedes-Benz,EQC,EQC 0.0 EQC 400 AMG Line 5dr Automatic Electric ,SUV,75,EXEC00026,Customer00004,CHS00445,15/06/2023 00:00,Black,26/02/2025 00:00,10139.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,18250.0,18250.0,0.0,Margin Scheme Vehicles,S00103,REG00703,SUP00548,POST00478,12/05/2025 00:00,16475.0,Mercedes-Benz,A Class,A Class 1.3 A200 AMG Line 5dr Automatic Petrol ,Hatchback,67,EXEC00020,Customer00807,CHS00754,30/05/2019 00:00,Black,06/03/2025 00:00,31121.0,0.0,0,0.0
Margin Scheme Vehicles,,85100.0,85100.0,0.0,Margin Scheme Vehicles,S00130,REG00238,SUP00632,POST00030,12/05/2025 00:00,76000.0,Nissan,GT-R,GT-R 3.8 V6 Recaro 2dr Automatic Petrol ,Coupe,54,EXEC00002,Customer00882,CHS00052,22/06/2020 00:00,Blue,19/03/2025 00:00,14298.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,67000.0,67000.0,0.0,Margin Scheme Vehicles,S00134,REG00243,SUP00716,POST00705,12/05/2025 00:00,62781.0,Mercedes-Benz,SL,SL 2.0 SL43 MHEV AMG Touring 2dr Automatic Petrol ,Convertible,53,EXEC00012,Customer00764,CHS00455,29/07/2023 00:00,Black,20/03/2025 00:00,12830.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,48750.0,48750.0,0.0,Margin Scheme Vehicles,S00152,REG00562,SUP00354,POST00016,12/05/2025 00:00,44176.0,Porsche,Taycan,Taycan 0.0 Performance 5dr Automatic Electric ,Estate,48,EXEC00007,Customer00473,CHS00923,09/12/2022 00:00,Grey,25/03/2025 00:00,20998.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,50950.0,50950.0,0.0,Margin Scheme Vehicles,S00186,REG00122,SUP00863,POST00663,12/05/2025 00:00,48000.0,Ford,Ranger,Ranger 3.0 T V6 EcoBoost Raptor 4dr Automatic Petrol ,Pickup,41,EXEC00001,Customer00504,CHS00019,08/05/2024 00:00,Conquer Grey (Metallic Paint),01/04/2025 00:00,3018.0,0.0,0,214.11
Margin Scheme Vehicles,PUR00007,107500.0,108120.0,0.0,Margin Scheme Vehicles,S00192,REG00374,SUP00350,POST00760,12/05/2025 00:00,100000.0,Mercedes-Benz,G Class,G Class 2.9 G400d AMG Line 5dr Automatic Diesel ,SUV,40,EXEC00002,Customer00542,CHS00477,28/07/2022 00:00,Green,02/04/2025 00:00,34293.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00015,56050.0,56050.0,0.0,Margin Scheme Vehicles,S00199,REG00787,SUP00846,POST00839,12/05/2025 00:00,50000.0,Porsche,Taycan,Taycan 0.0 Performance Plus 4S 5dr Automatic Electric ,Estate,40,EXEC00016,Customer00798,CHS00930,17/12/2022 00:00,Grey,02/04/2025 00:00,36718.0,0.0,0,0.0
Margin Scheme Vehicles,,49950.0,49950.0,0.0,Margin Scheme Vehicles,S00230,REG00450,SUP00393,POST00217,12/05/2025 00:00,44000.0,Mercedes-Benz,CLA,CLA 2.0 CLA45 AMG S Plus 4dr Automatic Petrol ,Saloon,34,EXEC00016,Customer00464,CHS00439,13/09/2023 00:00,White,08/04/2025 00:00,8687.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,39189.0,39530.0,0.0,Margin Scheme Vehicles,S00239,REG00338,SUP00833,POST00516,12/05/2025 00:00,35000.0,Land Rover,Range Rover,Range Rover 4.4 SD V8 Vogue 5dr Automatic Diesel ,SUV,32,EXEC00009,Customer00178,CHS00183,16/03/2020 00:00,Grey,10/04/2025 00:00,42811.0,341.0,0,0.0
Margin Scheme Vehicles,,30000.0,30000.0,0.0,Trade Sale Vehicles,S00240,REG01153,SUP00357,POST00909,12/05/2025 00:00,24000.0,Porsche,911,911 3.8 997 Carrera S 2dr Manual Petrol ,Coupe,32,EXEC00020,Customer00946,CHS00881,26/11/2006 00:00,Red,10/04/2025 00:00,34495.0,0.0,0,0.0
Margin Scheme Vehicles,,2000.0,2000.0,0.0,Trade Sale Vehicles,S00258,REG00962,SUP00733,POST00331,12/05/2025 00:00,2000.0,Audi,A3 Cabriolet,A3 Cabriolet 2.0 TDI S line Final Edition 2dr Automatic Diesel ,Convertible,28,EXEC00020,Customer00905,CHS00359,23/05/2013 00:00,Blue,14/04/2025 00:00,105090.0,0.0,0,0.0
Margin Scheme Vehicles,,9500.0,9500.0,0.0,Trade Sale Vehicles,S00276,REG00691,SUP00607,POST00530,12/05/2025 00:00,9500.0,Volkswagen,Golf,Golf 2.0 TSI BlueMotion Tech R 5dr Manual Petrol ,Hatchback,26,EXEC00011,Customer00891,CHS01080,05/06/2014 00:00,White,16/04/2025 00:00,73000.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,48000.0,48000.0,0.0,Trade Sale Vehicles,S00495,REG01082,SUP00824,POST00067,12/05/2025 00:00,48000.0,Land Rover,Range Rover Sport,Range Rover Sport 5.0 P575 V8 SVR 5dr Automatic Petrol ,SUV,-7,EXEC00011,Customer00917,CHS00239,24/06/2021 00:00,Grey,19/05/2025 00:00,9500.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,39950.0,39950.0,0.0,Margin Scheme Vehicles,S00096,REG01161,SUP00846,POST00346,13/05/2025 00:00,40000.0,Porsche,Macan,Macan 3.0 T V6 S 5dr Automatic Petrol ,SUV,71,EXEC00022,Customer00507,CHS00960,29/11/2019 00:00,Grey,03/03/2025 00:00,22841.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,43000.0,43000.0,0.0,Trade Sale Vehicles,S00104,REG00097,SUP00389,POST00099,13/05/2025 00:00,42500.0,Jaguar,F-Type,F-Type 2.0 i R-Dynamic Black 2dr Automatic Petrol ,Coupe,67,EXEC00015,Customer00093,CHS00112,29/12/2022 00:00,Red,07/03/2025 00:00,3533.0,0.0,0,0.0
Margin Scheme Vehicles,,75555.0,75575.0,0.0,Margin Scheme Vehicles,S00113,REG00245,SUP00584,POST00651,13/05/2025 00:00,65300.0,Aston Martin,DBX,DBX 4.0 V8 5dr Automatic Petrol ,SUV,64,EXEC00005,Customer00695,CHS00341,01/02/2021 00:00,Black,10/03/2025 00:00,52475.0,20.0,0,0.0
Margin Scheme Vehicles,PUR00015,78500.0,78500.0,0.0,Margin Scheme Vehicles,S00139,REG00401,SUP00846,POST00048,13/05/2025 00:00,72000.0,Porsche,911,911 3.0 T 992 Carrera 2dr Automatic Petrol ,Convertible,52,EXEC00020,Customer00169,CHS00896,17/12/2019 00:00,Red,22/03/2025 00:00,24080.0,0.0,0,0.0
Margin Scheme Vehicles,,15000.0,15000.0,0.0,Trade Sale Vehicles,S00212,REG00784,SUP00567,POST00587,13/05/2025 00:00,15000.0,Hyundai,KONA,KONA 0.0 Ultimate 5dr Automatic Electric ,SUV,36,EXEC00015,Customer00904,CHS00072,22/07/2022 00:00,Blue,07/04/2025 00:00,23350.0,0.0,0,0.0
Margin Scheme Vehicles,,85000.0,85000.0,0.0,Margin Scheme Vehicles,S00244,REG00507,SUP00400,POST00042,13/05/2025 00:00,83000.0,Land Rover,Range Rover,Range Rover 3.0 P440e HSE 5dr Automatic Petrol Plug-in Hybrid ,SUV,33,EXEC00020,Customer00877,CHS00200,14/11/2022 00:00,Black,10/04/2025 00:00,22614.0,0.0,0,0.0
Margin Scheme Vehicles,,33450.0,33450.0,0.0,Margin Scheme Vehicles,S00256,REG00667,SUP00764,POST00407,13/05/2025 00:00,28000.0,Land Rover,Range Rover Evoque,Range Rover Evoque 2.0 D200 MHEV Edition 5dr Automatic Diesel ,SUV,29,EXEC00007,Customer00066,CHS00271,30/06/2023 00:00,Grey,14/04/2025 00:00,20457.0,0.0,0,0.0
Margin Scheme Vehicles,,48950.0,48950.0,0.0,Margin Scheme Vehicles,S00319,REG01079,SUP00446,POST00512,13/05/2025 00:00,45000.0,BMW,M4,M4 3.0 BiTurbo Competition 2dr Automatic Petrol ,Coupe,12,EXEC00001,Customer00411,CHS00683,12/12/2022 00:00,Skyscraper Grey metallic,,18166.0,0.0,0,0.0
Margin Scheme Vehicles,,54050.0,54050.0,0.0,Margin Scheme Vehicles,S00376,REG01056,SUP00164,POST00512,13/05/2025 00:00,49000.0,Land Rover,Defender 110,Defender 110 3.0 D300 MHEV X-Dynamic HSE 5dr Automatic Diesel ,SUV,12,EXEC00001,Customer00411,CHS00171,09/04/2021 00:00,Black,01/05/2025 00:00,42983.0,0.0,0,0.0
Margin Scheme Vehicles,,34950.0,35499.17,0.0,Margin Scheme Vehicles,S00051,REG00462,SUP00628,POST00523,14/05/2025 00:00,34000.0,Porsche,Macan,Macan 3.0 T V6 S 5dr Automatic Petrol ,SUV,100,EXEC00009,Customer00836,CHS00961,04/03/2020 00:00,Grey,03/02/2025 00:00,56593.0,549.17,0,0.0
Margin Scheme Vehicles,,57950.0,57950.0,0.0,Margin Scheme Vehicles,S00107,REG00889,SUP00404,POST00195,14/05/2025 00:00,55000.0,Land Rover,Range Rover Velar,Range Rover Velar 3.0 D300 MHEV Autobiography 5dr Automatic Diesel ,SUV,65,EXEC00005,Customer00447,CHS00265,30/09/2023 00:00,White,10/03/2025 00:00,6113.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,16579.17,16579.17,3315.83,VAT Qualifying Vehicles,S00208,REG01121,SUP00875,POST00511,14/05/2025 00:00,15291.67,MINI,Countryman,Countryman 2.0 Cooper S Classic 5dr Automatic Petrol ,SUV,40,EXEC00001,Customer00314,CHS00791,28/06/2021 00:00,Enigmatic Black,04/04/2025 00:00,24884.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,56495.0,56495.0,0.0,Margin Scheme Vehicles,S00307,REG01133,SUP00681,POST00349,14/05/2025 00:00,51305.0,BMW,M4,M4 3.0 BiTurbo Competition 2dr Automatic Petrol ,Coupe,22,EXEC00016,Customer00686,CHS00682,03/03/2022 00:00,Skyscraper Grey metallic,22/04/2025 00:00,13008.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,385250.0,385250.0,0.0,Margin Scheme Vehicles,S00455,REG00394,SUP00674,POST00027,14/05/2025 00:00,375000.0,Ferrari,Purosangue,Purosangue 6.5 V12 4dr Automatic Petrol ,SUV,1,EXEC00001,Customer00669,CHS01140,16/05/2024 00:00,Green,13/05/2025 00:00,399.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,42950.0,42950.0,0.0,Margin Scheme Vehicles,S00038,REG01012,SUP00284,POST00817,15/05/2025 00:00,42374.0,Audi,RS Q3,RS Q3 2.5 TFSI Audi Sport Edition 5dr Automatic Petrol ,SUV,127,EXEC00005,Customer00589,CHS01034,06/08/2021 00:00,Grey,08/01/2025 00:00,24269.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,20000.0,20000.0,4000.0,Qualifying Trade Sale Vehicles,S00070,REG00028,SUP00875,POST00909,15/05/2025 00:00,19583.33,Mercedes-Benz,EQC,EQC 0.0 EQC 400 AMG Line 5dr Automatic Electric ,SUV,85,EXEC00020,Customer00946,CHS00414,26/03/2021 00:00,Blue,19/02/2025 00:00,22049.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00017,57083.33,57233.33,11416.67,VAT Qualifying Vehicles,S00072,REG00971,SUP00880,POST00591,15/05/2025 00:00,53958.33,Porsche,Panamera,Panamera 2.9 V6 E-Hybrid 4 5dr Automatic Petrol Plug-in Hybrid ,Estate,84,EXEC00027,Customer00506,CHS00813,05/10/2023 00:00,Grey,20/02/2025 00:00,22325.0,150.0,0,0.0
VAT Qualifying Vehicles,PUR00015,46070.83,46070.83,9214.17,VAT Qualifying Vehicles,S00089,REG01170,SUP00875,POST00298,15/05/2025 00:00,43333.33,Porsche,Taycan,Taycan 0.0 Performance Plus Turbo 4dr Automatic Electric ,Saloon,77,EXEC00008,Customer00352,CHS00936,24/02/2022 00:00,Silver,27/02/2025 00:00,29697.0,0.0,0,0.0
Margin Scheme Vehicles,,116151.0,116151.0,0.0,Margin Scheme Vehicles,S00092,REG00416,SUP00652,POST00011,15/05/2025 00:00,105000.0,Porsche,911,911 3.7 T 992 Turbo 2dr Automatic Petrol ,Coupe,66,EXEC00013,Customer00288,CHS00904,30/11/2020 00:00,Silver,,19872.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,51855.0,52475.0,0.0,Margin Scheme Vehicles,S00109,REG00255,SUP00251,POST00867,15/05/2025 00:00,50750.0,Alfa Romeo,Giulia,Giulia 2.9 V6 Bi-Turbo Quadrifoglio 4dr Automatic Petrol ,Saloon,66,EXEC00001,Customer00499,CHS01131,30/09/2022 00:00,Misano Blue,10/03/2025 00:00,8901.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00015,44965.0,44965.0,0.0,Margin Scheme Vehicles,S00116,REG01186,SUP00013,POST00616,15/05/2025 00:00,43500.0,Audi,Q8,Q8 3.0 TDI V6 Vorsprung 5dr Automatic Diesel ,SUV,65,EXEC00022,Customer00541,CHS00526,01/04/2021 00:00,Blue,11/03/2025 00:00,62431.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,99950.6,99950.6,0.0,Margin Scheme Vehicles,S00137,REG00225,SUP00568,POST00733,15/05/2025 00:00,92000.0,Bentley,Continental,Continental 6.0 W12 GT 2dr Automatic Petrol ,Coupe,54,EXEC00006,Customer00532,CHS00303,31/08/2019 00:00,White,22/03/2025 00:00,13892.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,50950.0,50950.0,0.0,Margin Scheme Vehicles,S00249,REG00745,SUP00518,,15/05/2025 00:00,45500.0,Porsche,Macan,Macan 2.9 T V6 S 5dr Automatic Petrol ,SUV,34,EXEC00024,Customer00188,CHS00969,06/12/2021 00:00,Silver,11/04/2025 00:00,20052.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,27999.0,27999.0,0.0,Margin Scheme Vehicles,S00311,REG00656,SUP00303,POST00623,15/05/2025 00:00,26200.0,Volkswagen,Golf,Golf 2.0 TDI GTD 5dr Automatic Diesel ,Hatchback,22,EXEC00008,Customer00119,CHS01104,09/05/2022 00:00,Black,23/04/2025 00:00,44372.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00011,47000.0,47000.0,0.0,Margin Scheme Vehicles,S00351,REG00387,SUP00270,POST00857,15/05/2025 00:00,42500.0,Ford,Mustang,Mustang 5.0 V8 Mach 1 2dr Manual Petrol ,Coupe,16,EXEC00016,Customer00142,CHS00007,26/10/2022 00:00,Race Red (Standard Colour),29/04/2025 00:00,15472.0,0.0,0,352.97
Margin Scheme Vehicles,,9200.0,9200.0,0.0,Trade Sale Vehicles,S00354,REG00299,SUP00098,POST00909,15/05/2025 00:00,9000.0,Volkswagen,ID.3,ID.3 0.0 Pro Performance Life 5dr Automatic Electric ,Hatchback,16,EXEC00020,Customer00946,CHS01106,30/07/2021 00:00,Grey,29/04/2025 00:00,49447.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,168129.47,168129.47,0.0,Margin Scheme Vehicles,S00360,REG00320,SUP00847,POST00808,15/05/2025 00:00,154000.0,Porsche,911,911 3.7 T 992 Turbo S 2dr Automatic Petrol ,Convertible,15,EXEC00011,Customer00733,CHS00858,14/07/2023 00:00,Grey,30/04/2025 00:00,6057.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00016,91995.0,91995.0,0.0,Margin Scheme Vehicles,S00370,REG00958,SUP00722,POST00189,15/05/2025 00:00,88104.01,Land Rover,Range Rover,Range Rover 4.4 P530 V8 Autobiography 5dr Automatic Petrol ,SUV,14,EXEC00022,Customer00207,CHS00205,20/08/2022 00:00,Black,01/05/2025 00:00,34258.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,162783.5,162783.5,0.0,Margin Scheme Vehicles,S00407,REG00080,SUP00658,POST00711,15/05/2025 00:00,150000.0,Ferrari,488,488 3.9 T V8 2dr Automatic Petrol ,Convertible,8,EXEC00012,Customer00354,CHS01148,03/07/2017 00:00,Blue,07/05/2025 00:00,12808.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,112445.0,112445.0,0.0,Margin Scheme Vehicles,S00415,REG00189,SUP00899,POST00277,15/05/2025 00:00,108000.0,Audi,RS6 Avant,RS6 Avant 4.0 TFSI V8 Performance 5dr Automatic Petrol ,Estate,7,EXEC00008,Customer00063,CHS01015,13/02/2024 00:00,Black,08/05/2025 00:00,7933.0,0.0,0,0.0
Margin Scheme Vehicles,,15500.0,15500.0,0.0,Trade Sale Vehicles,S00448,REG00728,SUP00418,POST00909,15/05/2025 00:00,15000.0,Land Rover,Discovery 4,Discovery 4 3.0 SD V6 Landmark 5dr Automatic Diesel ,SUV,3,EXEC00020,Customer00946,CHS00221,12/04/2016 00:00,White,12/05/2025 00:00,79744.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,148950.0,148950.0,0.0,Margin Scheme Vehicles,S00008,REG00878,SUP00305,POST00448,16/05/2025 00:00,154699.25,Porsche,911,911 4.0 992  GT3 2dr Manual Petrol ,Coupe,340,EXEC00017,Customer00677,CHS00920,04/10/2022 00:00,Blue,10/06/2024 00:00,7975.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,29000.0,29345.0,5800.0,VAT Qualifying Vehicles,S00013,REG01108,SUP00094,POST00440,16/05/2025 00:00,30000.0,Ford,Transit Custom,Transit Custom 2.0 320 EcoBlue Limited 5dr Automatic Diesel ,Panel Van,219,EXEC00001,Customer00922,CHS00787,19/04/2023 00:00,Magnetic (Metallic Colour),09/10/2024 00:00,30212.0,345.0,0,0.0
VAT Qualifying Vehicles,PUR00015,92458.33,92458.33,18491.67,VAT Qualifying Vehicles,S00033,REG00364,SUP00012,POST00764,16/05/2025 00:00,94166.67,Audi,RS6 Avant,RS6 Avant 4.0 TFSI V8 Performance Carbon Vorsprung 5dr Automatic Petrol ,Estate,148,EXEC00003,Customer00246,CHS01030,18/12/2024 00:00,,19/12/2024 00:00,303.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,42750.0,42750.0,0.0,Margin Scheme Vehicles,S00076,REG00012,SUP00072,POST00694,16/05/2025 00:00,40000.0,Ford,Ranger,Ranger 2.0 TD EcoBlue Wildtrak 4dr Automatic Diesel ,Pickup,85,EXEC00012,Customer00831,CHS00040,11/03/2024 00:00,Agate Black (Metallic Paint),20/02/2025 00:00,3677.0,0.0,0,0.0
Margin Scheme Vehicles,,76750.0,76750.0,0.0,Margin Scheme Vehicles,S00077,REG00089,SUP00400,POST00080,16/05/2025 00:00,75000.0,Porsche,Cayenne,Cayenne 4.0 T V8 S 5dr Automatic Petrol ,SUV,79,EXEC00012,Customer00196,CHS00982,16/10/2023 00:00,Grey,,3351.0,0.0,0,0.0
Margin Scheme Vehicles,,69000.0,69000.0,0.0,Margin Scheme Vehicles,S00084,REG00717,SUP00525,POST00856,16/05/2025 00:00,68000.0,Audi,RS4 Avant,RS4 Avant 2.9 TFSI V6 Competition 5dr Automatic Petrol ,Estate,80,EXEC00013,Customer00769,CHS01046,15/12/2023 00:00,Black,25/02/2025 00:00,2687.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,50555.0,50555.0,0.0,Margin Scheme Vehicles,S00147,REG00828,SUP00045,POST00243,16/05/2025 00:00,47000.0,Porsche,718 Cayman,718 Cayman 2.5 T GTS 2dr Automatic Petrol ,Coupe,53,EXEC00012,Customer00463,CHS00837,04/03/2020 00:00,White,24/03/2025 00:00,13993.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00011,71000.0,71000.0,0.0,Margin Scheme Vehicles,S00215,REG00701,SUP00149,POST00737,16/05/2025 00:00,68500.0,BMW,M3,M3 3.0 BiTurbo Competition 5dr Automatic Petrol ,Estate,39,EXEC00012,Customer00164,CHS00673,30/05/2024 00:00,Isle of Man Green,07/04/2025 00:00,4089.0,0.0,0,0.0
Margin Scheme Vehicles,,115756.0,115756.0,0.0,Margin Scheme Vehicles,S00217,REG00818,SUP00330,POST00456,16/05/2025 00:00,105000.0,Aston Martin,DBS,DBS 5.2 V12 BiTurbo Superleggera 2dr Automatic Petrol ,Coupe,39,EXEC00013,Customer00572,CHS00334,07/08/2019 00:00,Grey,07/04/2025 00:00,27801.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00011,33850.0,34470.0,0.0,Margin Scheme Vehicles,S00226,REG00550,SUP00172,POST00585,16/05/2025 00:00,31000.0,BMW,5 Series,5 Series 3.0 530d MHT M Sport 5dr Automatic Diesel Hybrid ,Estate,38,EXEC00009,Customer00928,CHS00587,07/09/2021 00:00,Carbon Black,08/04/2025 00:00,14636.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00007,122500.0,122500.0,0.0,Margin Scheme Vehicles,S00346,REG00834,SUP00050,POST00348,16/05/2025 00:00,112000.0,Porsche,911,911 4.0 991 GT3 2dr Manual Petrol ,Coupe,18,EXEC00002,Customer00649,CHS00892,01/09/2017 00:00,Grey,28/04/2025 00:00,14049.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,33000.0,33000.0,0.0,Margin Scheme Vehicles,S00358,REG00952,SUP00829,POST00922,16/05/2025 00:00,30000.0,Genesis,GV70,GV70 0.0 Sport 5dr Automatic Electric ,SUV,16,EXEC00012,Customer00316,CHS00074,06/12/2022 00:00,White,30/04/2025 00:00,18147.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,57990.0,58070.0,0.0,Margin Scheme Vehicles,S00413,REG00112,SUP00714,POST00483,16/05/2025 00:00,52246.98,Mercedes-Benz,GLE,GLE 2.9 GLE400d AMG Line 5dr Automatic Diesel ,SUV,9,EXEC00020,Customer00825,CHS00464,06/04/2023 00:00,Black,07/05/2025 00:00,30686.0,0.0,80,0.0
Margin Scheme Vehicles,PUR00015,47990.0,47990.0,0.0,Margin Scheme Vehicles,S00440,REG00311,SUP00646,POST00935,16/05/2025 00:00,44500.0,Porsche,718 Boxster,718 Boxster 2.5 T S 2dr Automatic Petrol ,Convertible,4,EXEC00005,Customer00817,CHS00833,08/10/2018 00:00,Grey,12/05/2025 00:00,13675.0,0.0,0,0.0
Margin Scheme Vehicles,,15150.0,15150.0,0.0,Trade Sale Vehicles,S00071,REG01022,SUP00558,POST00331,17/05/2025 00:00,15000.0,Mercedes-Benz,C Class,C Class 2.1 C220d AMG Line 4dr Automatic Diesel ,Saloon,87,EXEC00020,Customer00905,CHS00755,29/06/2018 00:00,Blue,19/02/2025 00:00,31500.0,0.0,0,0.0
Margin Scheme Vehicles,,5500.0,5500.0,0.0,Trade Sale Vehicles,S00363,REG00195,SUP00113,POST00331,17/05/2025 00:00,4000.0,Honda,CR-V,CR-V 2.2 i-DTEC Black Edition 5dr Manual Diesel ,SUV,17,EXEC00020,Customer00905,CHS00350,14/03/2014 00:00,White,30/04/2025 00:00,96000.0,0.0,0,0.0
Margin Scheme Vehicles,,26750.0,26750.0,0.0,Trade Sale Vehicles,S00050,REG00639,SUP00600,POST00909,19/05/2025 00:00,25254.75,Porsche,Macan,Macan 2.0 T 5dr Automatic Petrol ,SUV,109,EXEC00020,Customer00946,CHS00956,08/05/2018 00:00,Blue,30/01/2025 00:00,47375.0,0.0,0,0.0
Margin Scheme Vehicles,,15150.0,15150.0,0.0,Trade Sale Vehicles,S00194,REG01180,SUP00038,POST00909,19/05/2025 00:00,13500.0,Mercedes-Benz,M Class,M Class 3.0 ML350 V6 BlueTEC AMG Line 5dr Automatic Diesel ,SUV,47,EXEC00020,Customer00946,CHS00744,19/03/2015 00:00,Black,02/04/2025 00:00,69986.0,0.0,0,0.0
Margin Scheme Vehicles,,22750.0,22750.0,0.0,Margin Scheme Vehicles,S00213,REG01196,SUP00421,POST00919,19/05/2025 00:00,19000.0,Volkswagen,Golf,Golf 2.0 TSI R 5dr Automatic Petrol ,Hatchback,42,EXEC00013,Customer00116,CHS01089,15/11/2019 00:00,White,07/04/2025 00:00,43784.0,0.0,0,0.0
Margin Scheme Vehicles,,35250.0,35250.0,0.0,Margin Scheme Vehicles,S00222,REG00531,SUP00178,POST00197,19/05/2025 00:00,32000.0,BMW,3 Series,3 Series 3.0 M340i MHT 4dr Automatic Petrol Hybrid ,Saloon,41,EXEC00009,Customer00534,CHS00602,02/03/2022 00:00,Dravit Grey,08/04/2025 00:00,22682.0,0.0,0,0.0
Margin Scheme Vehicles,,28780.0,28780.0,0.0,Margin Scheme Vehicles,S00234,REG00441,SUP00353,POST00249,19/05/2025 00:00,26500.0,Jaguar,F-PACE,F-PACE 2.0 D200 MHEV R-Dynamic HSE 5dr Automatic Diesel ,SUV,40,EXEC00001,Customer00548,CHS00096,15/06/2021 00:00,Blue,09/04/2025 00:00,48655.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,22941.53,22941.53,4588.31,VAT Qualifying Vehicles,S00262,REG00033,SUP00875,POST00256,19/05/2025 00:00,19166.67,Mercedes-Benz,EQC,EQC 0.0 EQC 400 AMG Line 5dr Automatic Electric ,SUV,35,EXEC00009,Customer00739,CHS00426,13/04/2022 00:00,Silver,14/04/2025 00:00,28026.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,24750.0,24750.0,0.0,Margin Scheme Vehicles,S00293,REG00780,SUP00013,POST00332,19/05/2025 00:00,22750.0,BMW,1 Series,1 Series 2.0 128ti 5dr Automatic Petrol ,Hatchback,27,EXEC00012,Customer00367,CHS00621,26/10/2021 00:00,Alpine White,22/04/2025 00:00,17216.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,181990.0,181990.0,0.0,Margin Scheme Vehicles,S00294,REG00259,SUP00591,POST00159,19/05/2025 00:00,162500.0,Ferrari,488,488 3.9 T V8 2dr Automatic Petrol ,Convertible,27,EXEC00016,Customer00467,CHS01149,01/03/2019 00:00,Red,22/04/2025 00:00,5297.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,63555.0,63555.0,0.0,Margin Scheme Vehicles,S00362,REG00620,SUP00565,POST00104,19/05/2025 00:00,60000.0,BMW,M5,M5 4.4 i V8 Competition 4dr Automatic Petrol ,Saloon,19,EXEC00005,Customer00414,CHS00705,20/04/2022 00:00,Black Sapphire metallic paint,30/04/2025 00:00,13582.0,0.0,0,0.0
Margin Scheme Vehicles,,16250.0,16250.0,0.0,Trade Sale Vehicles,S00383,REG00009,SUP00538,POST00909,19/05/2025 00:00,14500.0,Jaguar,F-PACE,F-PACE 3.0 D300 V6 S 5dr Automatic Diesel ,SUV,17,EXEC00020,Customer00946,CHS00093,22/11/2018 00:00,Grey,02/05/2025 00:00,66000.0,0.0,0,0.0
